#! FIELDS z fesz dfesz_z
#! SET normalisation  1.000000
#! SET min_z 0
#! SET max_z 10.5
#! SET nbins_z  200
#! SET periodic_z false
 7.560000 5.940779 -0.170085
 7.612500 5.931227 -0.142477
 7.665000 5.927262 -0.023179
 7.717500 5.930632 0.156934
 7.770000 5.939451 0.096078
 7.822500 5.938111 -0.108730
 7.875000 5.934280 -0.028657
 7.927500 5.932423 -0.074667
 7.980000 5.927441 -0.099336
 8.032500 5.923673 -0.041446
 8.085000 5.923130 -0.012816
 8.137500 5.919087 -0.149541
 8.190000 5.911638 -0.099776
 8.242500 5.908535 -0.065663
 8.295000 5.902226 -0.159515
 8.347500 5.898111 0.047663
 8.400000 5.906780 0.212670
 8.452500 5.913250 -0.006898
 8.505000 5.908523 -0.127392
 8.557500 5.904577 -0.004768
 8.610000 5.909687 0.195447
 8.662500 5.922333 0.213296
 8.715000 5.925288 -0.134077
 8.767500 5.911366 -0.347056
 8.820000 5.893918 -0.296032
 8.872500 5.881334 -0.198672
 8.925000 5.872362 -0.151687
 8.977500 5.865364 -0.124143
 9.030000 5.860177 -0.068527
 9.082500 5.858743 0.005573
 9.135000 5.861713 0.115572
 9.187500 5.871463 0.234636
 9.240000 5.883214 0.157140
 9.292500 5.883741 -0.140803
 9.345000 5.874922 -0.127755
 9.397500 5.875019 0.141715
 9.450000 5.889490 0.365824
 9.502500 5.907550 0.266785
 9.555000 5.917881 0.170301
 9.607500 5.930146 0.283200
 9.660000 5.942537 0.132545
 9.712500 5.943083 -0.111913
 9.765000 5.928960 -0.482226
 9.817500 5.888566 -1.057501
 9.870000 5.822687 -1.429461
 9.922500 5.734158 -2.044819
 9.975000 5.600757 -3.059948
 10.027500 5.413678 -4.088248
 10.080000 5.165407 -5.441448
 10.132500 4.842009 -6.821372
 10.185000 4.457998 -7.732213
 10.237500 4.037768 -8.218897
 10.290000 3.599219 -8.471220
 10.342500 3.152351 -8.478236
 10.395000 2.725258 -7.478618
 10.447500 2.448184 -1.643586
 10.500000 2.771314 16.381399
